,Country,ISO3 Code,Date,Price (EUR/MWhe)
64466,Norway,NOR,2018-06-18,43.78
64467,Norway,NOR,2018-06-19,42.91
64468,Norway,NOR,2018-06-20,43.24
64469,Norway,NOR,2018-06-21,42.84
64470,Norway,NOR,2018-06-22,42.14
64471,Norway,NOR,2018-06-23,41.22
64472,Norway,NOR,2018-06-24,42.7
64473,Norway,NOR,2018-06-25,45.23
64474,Norway,NOR,2018-06-26,46.19
64475,Norway,NOR,2018-06-27,46.65
64476,Norway,NOR,2018-06-28,46.38
64477,Norway,NOR,2018-06-29,46.52
64478,Norway,NOR,2018-06-30,46.08
64479,Norway,NOR,2018-07-01,45.81
64480,Norway,NOR,2018-07-02,49.69
64481,Norway,NOR,2018-07-03,50.42
64482,Norway,NOR,2018-07-04,51.66
64483,Norway,NOR,2018-07-05,52.51
64484,Norway,NOR,2018-07-06,49.94
64485,Norway,NOR,2018-07-07,48.02
64486,Norway,NOR,2018-07-08,49.13
64487,Norway,NOR,2018-07-09,50.52
64488,Norway,NOR,2018-07-10,51.95
64489,Norway,NOR,2018-07-11,52.22
64490,Norway,NOR,2018-07-12,52.61
64491,Norway,NOR,2018-07-13,53.0
64492,Norway,NOR,2018-07-14,51.53
64493,Norway,NOR,2018-07-15,51.47
64494,Norway,NOR,2018-07-16,53.18
64495,Norway,NOR,2018-07-17,52.53
64496,Norway,NOR,2018-07-18,51.81
64497,Norway,NOR,2018-07-19,52.17
64498,Norway,NOR,2018-07-20,53.39
64499,Norway,NOR,2018-07-21,52.79
64500,Norway,NOR,2018-07-22,52.49
64501,Norway,NOR,2018-07-23,54.28
64502,Norway,NOR,2018-07-24,54.68
64503,Norway,NOR,2018-07-25,54.09
64504,Norway,NOR,2018-07-26,53.43
64505,Norway,NOR,2018-07-27,52.99
64506,Norway,NOR,2018-07-28,50.29
64507,Norway,NOR,2018-07-29,50.31
64508,Norway,NOR,2018-07-30,52.75
64509,Norway,NOR,2018-07-31,53.01
64510,Norway,NOR,2018-08-01,54.04
64511,Norway,NOR,2018-08-02,54.21
64512,Norway,NOR,2018-08-03,54.17
64513,Norway,NOR,2018-08-04,51.43
64514,Norway,NOR,2018-08-05,49.43
64515,Norway,NOR,2018-08-06,52.84
64516,Norway,NOR,2018-08-07,52.84
64517,Norway,NOR,2018-08-08,50.94
64518,Norway,NOR,2018-08-09,50.5
64519,Norway,NOR,2018-08-10,47.97
64520,Norway,NOR,2018-08-11,47.11
64521,Norway,NOR,2018-08-12,45.71
64522,Norway,NOR,2018-08-13,49.41
64523,Norway,NOR,2018-08-14,50.42
64524,Norway,NOR,2018-08-15,50.54
64525,Norway,NOR,2018-08-16,50.08
64526,Norway,NOR,2018-08-17,49.74
64527,Norway,NOR,2018-08-18,47.14
64528,Norway,NOR,2018-08-19,45.98
64529,Norway,NOR,2018-08-20,49.32
64530,Norway,NOR,2018-08-21,49.96
64531,Norway,NOR,2018-08-22,49.29
64532,Norway,NOR,2018-08-23,50.26
64533,Norway,NOR,2018-08-24,50.42
64534,Norway,NOR,2018-08-25,50.54
64535,Norway,NOR,2018-08-26,50.4
64536,Norway,NOR,2018-08-27,51.14
64537,Norway,NOR,2018-08-28,55.45
64538,Norway,NOR,2018-08-29,55.68
64539,Norway,NOR,2018-08-30,55.45
64540,Norway,NOR,2018-08-31,57.66
64541,Norway,NOR,2018-09-01,57.15
64542,Norway,NOR,2018-09-02,56.0
64543,Norway,NOR,2018-09-03,58.64
64544,Norway,NOR,2018-09-04,58.7
64545,Norway,NOR,2018-09-05,59.3
64546,Norway,NOR,2018-09-06,59.66
64547,Norway,NOR,2018-09-07,57.72
64548,Norway,NOR,2018-09-08,54.34
64549,Norway,NOR,2018-09-09,53.79
64550,Norway,NOR,2018-09-10,55.47
64551,Norway,NOR,2018-09-11,52.83
64552,Norway,NOR,2018-09-12,52.79
64553,Norway,NOR,2018-09-13,54.12
64554,Norway,NOR,2018-09-14,53.33
64555,Norway,NOR,2018-09-15,48.96
64556,Norway,NOR,2018-09-16,46.39
64557,Norway,NOR,2018-09-17,50.06
64558,Norway,NOR,2018-09-18,46.65
64559,Norway,NOR,2018-09-19,44.64
64560,Norway,NOR,2018-09-20,43.21
64561,Norway,NOR,2018-09-21,34.43
64562,Norway,NOR,2018-09-22,22.82
64563,Norway,NOR,2018-09-23,34.7
64564,Norway,NOR,2018-09-24,37.07
64565,Norway,NOR,2018-09-25,39.45
64566,Norway,NOR,2018-09-26,29.25
64567,Norway,NOR,2018-09-27,35.99
64568,Norway,NOR,2018-09-28,40.18
64569,Norway,NOR,2018-09-29,36.64
64570,Norway,NOR,2018-09-30,35.41
64571,Norway,NOR,2018-10-01,45.79
64572,Norway,NOR,2018-10-02,45.81
64573,Norway,NOR,2018-10-03,45.63
64574,Norway,NOR,2018-10-04,47.71
64575,Norway,NOR,2018-10-05,46.61
64576,Norway,NOR,2018-10-06,46.78
64577,Norway,NOR,2018-10-07,46.64
64578,Norway,NOR,2018-10-08,46.12
64579,Norway,NOR,2018-10-09,44.54
64580,Norway,NOR,2018-10-10,44.24
64581,Norway,NOR,2018-10-11,42.86
64582,Norway,NOR,2018-10-12,42.25
64583,Norway,NOR,2018-10-13,32.47
64584,Norway,NOR,2018-10-14,20.42
64585,Norway,NOR,2018-10-15,34.24
64586,Norway,NOR,2018-10-16,37.79
64587,Norway,NOR,2018-10-17,41.1
64588,Norway,NOR,2018-10-18,41.27
64589,Norway,NOR,2018-10-19,41.39
64590,Norway,NOR,2018-10-20,41.41
64591,Norway,NOR,2018-10-21,38.96
64592,Norway,NOR,2018-10-22,37.89
64593,Norway,NOR,2018-10-23,36.36
64594,Norway,NOR,2018-10-24,42.4
64595,Norway,NOR,2018-10-25,44.47
64596,Norway,NOR,2018-10-26,46.67
64597,Norway,NOR,2018-10-27,44.33
64598,Norway,NOR,2018-10-28,43.89
64599,Norway,NOR,2018-10-29,44.56
64600,Norway,NOR,2018-10-30,42.9
64601,Norway,NOR,2018-10-31,42.94
64602,Norway,NOR,2018-11-01,44.47
64603,Norway,NOR,2018-11-02,44.41
64604,Norway,NOR,2018-11-03,43.69
64605,Norway,NOR,2018-11-04,43.47
64606,Norway,NOR,2018-11-05,45.21
64607,Norway,NOR,2018-11-06,47.0
64608,Norway,NOR,2018-11-07,46.06
64609,Norway,NOR,2018-11-08,46.51
64610,Norway,NOR,2018-11-09,46.06
64611,Norway,NOR,2018-11-10,42.46
64612,Norway,NOR,2018-11-11,40.28
64613,Norway,NOR,2018-11-12,45.3
64614,Norway,NOR,2018-11-13,47.71
64615,Norway,NOR,2018-11-14,48.82
64616,Norway,NOR,2018-11-15,47.11
64617,Norway,NOR,2018-11-16,46.68
64618,Norway,NOR,2018-11-17,45.91
64619,Norway,NOR,2018-11-18,46.82
64620,Norway,NOR,2018-11-19,48.5
64621,Norway,NOR,2018-11-20,47.89
64622,Norway,NOR,2018-11-21,50.18
64623,Norway,NOR,2018-11-22,51.93
64624,Norway,NOR,2018-11-23,51.4
64625,Norway,NOR,2018-11-24,48.94
64626,Norway,NOR,2018-11-25,49.32
64627,Norway,NOR,2018-11-26,59.53
64628,Norway,NOR,2018-11-27,60.87
64629,Norway,NOR,2018-11-28,50.22
64630,Norway,NOR,2018-11-29,46.76
64631,Norway,NOR,2018-11-30,46.22
64632,Norway,NOR,2018-12-01,46.07
64633,Norway,NOR,2018-12-02,45.21
64634,Norway,NOR,2018-12-03,47.42
64635,Norway,NOR,2018-12-04,46.66
64636,Norway,NOR,2018-12-05,50.95
64637,Norway,NOR,2018-12-06,52.12
64638,Norway,NOR,2018-12-07,48.26
64639,Norway,NOR,2018-12-08,45.62
64640,Norway,NOR,2018-12-09,45.3
64641,Norway,NOR,2018-12-10,47.69
64642,Norway,NOR,2018-12-11,50.5
64643,Norway,NOR,2018-12-12,59.07
64644,Norway,NOR,2018-12-13,57.37
64645,Norway,NOR,2018-12-14,57.98
64646,Norway,NOR,2018-12-15,51.8
64647,Norway,NOR,2018-12-16,50.08
64648,Norway,NOR,2018-12-17,64.77
64649,Norway,NOR,2018-12-18,59.4
64650,Norway,NOR,2018-12-19,53.1
64651,Norway,NOR,2018-12-20,53.05
64652,Norway,NOR,2018-12-21,52.3
64653,Norway,NOR,2018-12-22,51.65
64654,Norway,NOR,2018-12-23,53.32
64655,Norway,NOR,2018-12-24,51.01
64656,Norway,NOR,2018-12-25,48.87
64657,Norway,NOR,2018-12-26,50.47
64658,Norway,NOR,2018-12-27,51.85
64659,Norway,NOR,2018-12-28,53.01
64660,Norway,NOR,2018-12-29,50.41
64661,Norway,NOR,2018-12-30,51.34
64662,Norway,NOR,2018-12-31,49.33
64663,Norway,NOR,2019-01-01,48.09
64664,Norway,NOR,2019-01-02,50.92
64665,Norway,NOR,2019-01-03,54.99
64666,Norway,NOR,2019-01-04,50.94
64667,Norway,NOR,2019-01-05,50.8
64668,Norway,NOR,2019-01-06,51.06
64669,Norway,NOR,2019-01-07,51.7
64670,Norway,NOR,2019-01-08,49.55
64671,Norway,NOR,2019-01-09,50.49
64672,Norway,NOR,2019-01-10,56.35
64673,Norway,NOR,2019-01-11,49.39
64674,Norway,NOR,2019-01-12,49.42
64675,Norway,NOR,2019-01-13,48.95
64676,Norway,NOR,2019-01-14,49.58
64677,Norway,NOR,2019-01-15,52.06
64678,Norway,NOR,2019-01-16,52.4
64679,Norway,NOR,2019-01-17,52.89
64680,Norway,NOR,2019-01-18,58.59
64681,Norway,NOR,2019-01-19,54.45
64682,Norway,NOR,2019-01-20,54.65
64683,Norway,NOR,2019-01-21,63.92
64684,Norway,NOR,2019-01-22,59.9
64685,Norway,NOR,2019-01-23,62.91
64686,Norway,NOR,2019-01-24,69.87
64687,Norway,NOR,2019-01-25,60.57
64688,Norway,NOR,2019-01-26,53.63
64689,Norway,NOR,2019-01-27,52.1
64690,Norway,NOR,2019-01-28,55.18
64691,Norway,NOR,2019-01-29,59.09
64692,Norway,NOR,2019-01-30,55.74
64693,Norway,NOR,2019-01-31,56.22
64694,Norway,NOR,2019-02-01,54.05
64695,Norway,NOR,2019-02-02,51.06
64696,Norway,NOR,2019-02-03,50.43
64697,Norway,NOR,2019-02-04,53.18
64698,Norway,NOR,2019-02-05,52.41
64699,Norway,NOR,2019-02-06,52.77
64700,Norway,NOR,2019-02-07,49.83
64701,Norway,NOR,2019-02-08,49.26
64702,Norway,NOR,2019-02-09,47.5
64703,Norway,NOR,2019-02-10,46.83
64704,Norway,NOR,2019-02-11,47.31
64705,Norway,NOR,2019-02-12,48.03
64706,Norway,NOR,2019-02-13,45.95
64707,Norway,NOR,2019-02-14,44.7
64708,Norway,NOR,2019-02-15,43.75
64709,Norway,NOR,2019-02-16,41.47
64710,Norway,NOR,2019-02-17,42.6
64711,Norway,NOR,2019-02-18,44.07
64712,Norway,NOR,2019-02-19,43.01
64713,Norway,NOR,2019-02-20,43.88
64714,Norway,NOR,2019-02-21,43.95
64715,Norway,NOR,2019-02-22,43.19
64716,Norway,NOR,2019-02-23,40.53
64717,Norway,NOR,2019-02-24,40.44
64718,Norway,NOR,2019-02-25,41.53
64719,Norway,NOR,2019-02-26,41.95
64720,Norway,NOR,2019-02-27,41.26
64721,Norway,NOR,2019-02-28,41.57
64722,Norway,NOR,2019-03-01,44.54
64723,Norway,NOR,2019-03-02,42.32
64724,Norway,NOR,2019-03-03,41.01
64725,Norway,NOR,2019-03-04,42.31
64726,Norway,NOR,2019-03-05,44.3
64727,Norway,NOR,2019-03-06,44.91
64728,Norway,NOR,2019-03-07,44.33
64729,Norway,NOR,2019-03-08,42.83
64730,Norway,NOR,2019-03-09,43.49
64731,Norway,NOR,2019-03-10,43.35
64732,Norway,NOR,2019-03-11,45.66
64733,Norway,NOR,2019-03-12,45.09
64734,Norway,NOR,2019-03-13,42.53
64735,Norway,NOR,2019-03-14,42.62
64736,Norway,NOR,2019-03-15,42.81
64737,Norway,NOR,2019-03-16,41.15
64738,Norway,NOR,2019-03-17,40.15
64739,Norway,NOR,2019-03-18,42.31
64740,Norway,NOR,2019-03-19,46.1
64741,Norway,NOR,2019-03-20,41.6
64742,Norway,NOR,2019-03-21,39.9
64743,Norway,NOR,2019-03-22,40.35
64744,Norway,NOR,2019-03-23,37.66
64745,Norway,NOR,2019-03-24,37.89
64746,Norway,NOR,2019-03-25,39.96
64747,Norway,NOR,2019-03-26,40.56
64748,Norway,NOR,2019-03-27,40.16
64749,Norway,NOR,2019-03-28,39.26
64750,Norway,NOR,2019-03-29,37.99
64751,Norway,NOR,2019-03-30,37.28
64752,Norway,NOR,2019-03-31,37.59
64753,Norway,NOR,2019-04-01,39.54
64754,Norway,NOR,2019-04-02,38.43
64755,Norway,NOR,2019-04-03,40.74
64756,Norway,NOR,2019-04-04,39.86
64757,Norway,NOR,2019-04-05,39.96
64758,Norway,NOR,2019-04-06,39.57
64759,Norway,NOR,2019-04-07,39.73
64760,Norway,NOR,2019-04-08,41.49
64761,Norway,NOR,2019-04-09,42.81
64762,Norway,NOR,2019-04-10,44.33
64763,Norway,NOR,2019-04-11,47.34
64764,Norway,NOR,2019-04-12,46.45
64765,Norway,NOR,2019-04-13,43.85
64766,Norway,NOR,2019-04-14,43.11
64767,Norway,NOR,2019-04-15,45.33
64768,Norway,NOR,2019-04-16,44.79
64769,Norway,NOR,2019-04-17,43.95
64770,Norway,NOR,2019-04-18,43.47
64771,Norway,NOR,2019-04-19,42.3
64772,Norway,NOR,2019-04-20,41.69
64773,Norway,NOR,2019-04-21,41.01
64774,Norway,NOR,2019-04-22,40.15
64775,Norway,NOR,2019-04-23,40.86
64776,Norway,NOR,2019-04-24,39.8
64777,Norway,NOR,2019-04-25,40.41
64778,Norway,NOR,2019-04-26,41.0
64779,Norway,NOR,2019-04-27,33.56
64780,Norway,NOR,2019-04-28,34.87
64781,Norway,NOR,2019-04-29,39.99
64782,Norway,NOR,2019-04-30,39.7
64783,Norway,NOR,2019-05-01,35.92
64784,Norway,NOR,2019-05-02,38.12
64785,Norway,NOR,2019-05-03,39.98
64786,Norway,NOR,2019-05-04,40.95
64787,Norway,NOR,2019-05-05,40.93
64788,Norway,NOR,2019-05-06,43.34
64789,Norway,NOR,2019-05-07,43.91
64790,Norway,NOR,2019-05-08,42.69
64791,Norway,NOR,2019-05-09,43.15
64792,Norway,NOR,2019-05-10,43.08
64793,Norway,NOR,2019-05-11,40.95
64794,Norway,NOR,2019-05-12,40.37
64795,Norway,NOR,2019-05-13,42.09
64796,Norway,NOR,2019-05-14,42.67
64797,Norway,NOR,2019-05-15,42.09
64798,Norway,NOR,2019-05-16,39.96
64799,Norway,NOR,2019-05-17,38.86
64800,Norway,NOR,2019-05-18,36.32
64801,Norway,NOR,2019-05-19,36.92
64802,Norway,NOR,2019-05-20,40.68
64803,Norway,NOR,2019-05-21,39.47
64804,Norway,NOR,2019-05-22,38.45
64805,Norway,NOR,2019-05-23,38.41
64806,Norway,NOR,2019-05-24,38.31
64807,Norway,NOR,2019-05-25,35.17
64808,Norway,NOR,2019-05-26,30.07
64809,Norway,NOR,2019-05-27,37.0
64810,Norway,NOR,2019-05-28,37.82
64811,Norway,NOR,2019-05-29,37.48
64812,Norway,NOR,2019-05-30,33.05
64813,Norway,NOR,2019-05-31,34.93
64814,Norway,NOR,2019-06-01,33.14
64815,Norway,NOR,2019-06-02,30.54
64816,Norway,NOR,2019-06-03,33.58
64817,Norway,NOR,2019-06-04,33.15
64818,Norway,NOR,2019-06-05,31.35
64819,Norway,NOR,2019-06-06,26.8
64820,Norway,NOR,2019-06-07,27.42
64821,Norway,NOR,2019-06-08,12.72
64822,Norway,NOR,2019-06-09,20.42
64823,Norway,NOR,2019-06-10,26.73
64824,Norway,NOR,2019-06-11,28.86
64825,Norway,NOR,2019-06-12,30.24
64826,Norway,NOR,2019-06-13,29.85
64827,Norway,NOR,2019-06-14,31.11
64828,Norway,NOR,2019-06-15,26.1
64829,Norway,NOR,2019-06-16,26.43
64830,Norway,NOR,2019-06-17,30.06
64831,Norway,NOR,2019-06-18,30.62
64832,Norway,NOR,2019-06-19,31.94
64833,Norway,NOR,2019-06-20,29.71
64834,Norway,NOR,2019-06-21,29.49
64835,Norway,NOR,2019-06-22,27.4
64836,Norway,NOR,2019-06-23,25.75
64837,Norway,NOR,2019-06-24,31.33
64838,Norway,NOR,2019-06-25,31.71
64839,Norway,NOR,2019-06-26,30.76
64840,Norway,NOR,2019-06-27,28.93
64841,Norway,NOR,2019-06-28,30.08
64842,Norway,NOR,2019-06-29,26.49
64843,Norway,NOR,2019-06-30,22.51
64844,Norway,NOR,2019-07-01,27.23
64845,Norway,NOR,2019-07-02,26.91
64846,Norway,NOR,2019-07-03,28.27
64847,Norway,NOR,2019-07-04,28.43
64848,Norway,NOR,2019-07-05,29.09
64849,Norway,NOR,2019-07-06,28.43
64850,Norway,NOR,2019-07-07,27.92
64851,Norway,NOR,2019-07-08,30.58
64852,Norway,NOR,2019-07-09,32.39
64853,Norway,NOR,2019-07-10,33.3
64854,Norway,NOR,2019-07-11,34.86
64855,Norway,NOR,2019-07-12,36.36
64856,Norway,NOR,2019-07-13,36.38
64857,Norway,NOR,2019-07-14,36.31
64858,Norway,NOR,2019-07-15,37.69
64859,Norway,NOR,2019-07-16,37.19
64860,Norway,NOR,2019-07-17,37.42
64861,Norway,NOR,2019-07-18,37.71
64862,Norway,NOR,2019-07-19,38.19
64863,Norway,NOR,2019-07-20,35.84
64864,Norway,NOR,2019-07-21,35.27
64865,Norway,NOR,2019-07-22,37.35
64866,Norway,NOR,2019-07-23,37.82
64867,Norway,NOR,2019-07-24,38.7
64868,Norway,NOR,2019-07-25,39.18
64869,Norway,NOR,2019-07-26,38.82
64870,Norway,NOR,2019-07-27,36.58
64871,Norway,NOR,2019-07-28,35.61
64872,Norway,NOR,2019-07-29,39.52
64873,Norway,NOR,2019-07-30,39.78
64874,Norway,NOR,2019-07-31,39.35
64875,Norway,NOR,2019-08-01,39.64
64876,Norway,NOR,2019-08-02,39.96
64877,Norway,NOR,2019-08-03,39.08
64878,Norway,NOR,2019-08-04,39.09
64879,Norway,NOR,2019-08-05,40.19
64880,Norway,NOR,2019-08-06,39.81
64881,Norway,NOR,2019-08-07,39.16
64882,Norway,NOR,2019-08-08,37.68
64883,Norway,NOR,2019-08-09,37.28
64884,Norway,NOR,2019-08-10,33.51
64885,Norway,NOR,2019-08-11,30.33
64886,Norway,NOR,2019-08-12,36.42
64887,Norway,NOR,2019-08-13,36.1
64888,Norway,NOR,2019-08-14,34.73
64889,Norway,NOR,2019-08-15,33.01
64890,Norway,NOR,2019-08-16,33.73
64891,Norway,NOR,2019-08-17,30.42
64892,Norway,NOR,2019-08-18,33.28
64893,Norway,NOR,2019-08-19,33.92
64894,Norway,NOR,2019-08-20,35.15
64895,Norway,NOR,2019-08-21,34.81
64896,Norway,NOR,2019-08-22,33.7
64897,Norway,NOR,2019-08-23,33.53
64898,Norway,NOR,2019-08-24,32.77
64899,Norway,NOR,2019-08-25,32.72
64900,Norway,NOR,2019-08-26,35.45
64901,Norway,NOR,2019-08-27,36.23
64902,Norway,NOR,2019-08-28,36.62
64903,Norway,NOR,2019-08-29,34.08
64904,Norway,NOR,2019-08-30,32.81
64905,Norway,NOR,2019-08-31,31.06
64906,Norway,NOR,2019-09-01,30.57
64907,Norway,NOR,2019-09-02,32.94
64908,Norway,NOR,2019-09-03,33.16
64909,Norway,NOR,2019-09-04,33.36
64910,Norway,NOR,2019-09-05,30.87
64911,Norway,NOR,2019-09-06,31.33
64912,Norway,NOR,2019-09-07,31.87
64913,Norway,NOR,2019-09-08,32.79
64914,Norway,NOR,2019-09-09,34.01
64915,Norway,NOR,2019-09-10,32.67
64916,Norway,NOR,2019-09-11,30.78
64917,Norway,NOR,2019-09-12,30.61
64918,Norway,NOR,2019-09-13,30.42
64919,Norway,NOR,2019-09-14,28.88
64920,Norway,NOR,2019-09-15,21.12
64921,Norway,NOR,2019-09-16,28.72
64922,Norway,NOR,2019-09-17,30.92
64923,Norway,NOR,2019-09-18,30.94
64924,Norway,NOR,2019-09-19,31.4
64925,Norway,NOR,2019-09-20,30.58
64926,Norway,NOR,2019-09-21,30.75
64927,Norway,NOR,2019-09-22,30.44
64928,Norway,NOR,2019-09-23,31.9
64929,Norway,NOR,2019-09-24,32.79
64930,Norway,NOR,2019-09-25,32.82
64931,Norway,NOR,2019-09-26,32.63
64932,Norway,NOR,2019-09-27,32.74
64933,Norway,NOR,2019-09-28,30.79
64934,Norway,NOR,2019-09-29,30.8
64935,Norway,NOR,2019-09-30,32.72
64936,Norway,NOR,2019-10-01,33.69
64937,Norway,NOR,2019-10-02,34.7
64938,Norway,NOR,2019-10-03,35.63
64939,Norway,NOR,2019-10-04,36.39
64940,Norway,NOR,2019-10-05,36.0
64941,Norway,NOR,2019-10-06,35.39
64942,Norway,NOR,2019-10-07,40.24
64943,Norway,NOR,2019-10-08,37.27
64944,Norway,NOR,2019-10-09,37.39
64945,Norway,NOR,2019-10-10,35.46
64946,Norway,NOR,2019-10-11,33.95
64947,Norway,NOR,2019-10-12,33.93
64948,Norway,NOR,2019-10-13,34.57
64949,Norway,NOR,2019-10-14,35.53
64950,Norway,NOR,2019-10-15,36.09
64951,Norway,NOR,2019-10-16,36.29
64952,Norway,NOR,2019-10-17,36.85
64953,Norway,NOR,2019-10-18,37.02
64954,Norway,NOR,2019-10-19,35.57
64955,Norway,NOR,2019-10-20,36.82
64956,Norway,NOR,2019-10-21,39.15
64957,Norway,NOR,2019-10-22,36.96
64958,Norway,NOR,2019-10-23,37.68
64959,Norway,NOR,2019-10-24,37.0
64960,Norway,NOR,2019-10-25,35.48
64961,Norway,NOR,2019-10-26,35.43
64962,Norway,NOR,2019-10-27,36.88
64963,Norway,NOR,2019-10-28,39.68
64964,Norway,NOR,2019-10-29,39.78
64965,Norway,NOR,2019-10-30,39.64
64966,Norway,NOR,2019-10-31,39.13
64967,Norway,NOR,2019-11-01,37.66
64968,Norway,NOR,2019-11-02,37.09
64969,Norway,NOR,2019-11-03,37.91
64970,Norway,NOR,2019-11-04,40.68
64971,Norway,NOR,2019-11-05,42.82
64972,Norway,NOR,2019-11-06,52.02
64973,Norway,NOR,2019-11-07,45.88
64974,Norway,NOR,2019-11-08,46.84
64975,Norway,NOR,2019-11-09,41.62
64976,Norway,NOR,2019-11-10,42.09
64977,Norway,NOR,2019-11-11,43.54
64978,Norway,NOR,2019-11-12,41.86
64979,Norway,NOR,2019-11-13,44.47
64980,Norway,NOR,2019-11-14,44.79
64981,Norway,NOR,2019-11-15,41.09
64982,Norway,NOR,2019-11-16,39.99
64983,Norway,NOR,2019-11-17,39.92
64984,Norway,NOR,2019-11-18,41.69
64985,Norway,NOR,2019-11-19,40.73
64986,Norway,NOR,2019-11-20,43.73
64987,Norway,NOR,2019-11-21,41.23
64988,Norway,NOR,2019-11-22,40.09
64989,Norway,NOR,2019-11-23,37.93
64990,Norway,NOR,2019-11-24,38.96
64991,Norway,NOR,2019-11-25,42.5
64992,Norway,NOR,2019-11-26,44.22
64993,Norway,NOR,2019-11-27,41.9
64994,Norway,NOR,2019-11-28,40.72
64995,Norway,NOR,2019-11-29,41.15
64996,Norway,NOR,2019-11-30,40.68
64997,Norway,NOR,2019-12-01,40.38
64998,Norway,NOR,2019-12-02,42.84
64999,Norway,NOR,2019-12-03,44.56
65000,Norway,NOR,2019-12-04,40.06
65001,Norway,NOR,2019-12-05,38.11
65002,Norway,NOR,2019-12-06,37.1
65003,Norway,NOR,2019-12-07,36.5
65004,Norway,NOR,2019-12-08,36.43
65005,Norway,NOR,2019-12-09,37.91
65006,Norway,NOR,2019-12-10,40.71
65007,Norway,NOR,2019-12-11,37.1
65008,Norway,NOR,2019-12-12,38.19
65009,Norway,NOR,2019-12-13,37.03
65010,Norway,NOR,2019-12-14,35.73
65011,Norway,NOR,2019-12-15,35.37
65012,Norway,NOR,2019-12-16,39.41
65013,Norway,NOR,2019-12-17,38.46
65014,Norway,NOR,2019-12-18,38.42
65015,Norway,NOR,2019-12-19,37.29
65016,Norway,NOR,2019-12-20,36.54
65017,Norway,NOR,2019-12-21,35.65
65018,Norway,NOR,2019-12-22,36.41
65019,Norway,NOR,2019-12-23,36.64
65020,Norway,NOR,2019-12-24,36.26
65021,Norway,NOR,2019-12-25,35.7
65022,Norway,NOR,2019-12-26,36.53
65023,Norway,NOR,2019-12-27,37.99
65024,Norway,NOR,2019-12-28,34.46
65025,Norway,NOR,2019-12-29,31.44
65026,Norway,NOR,2019-12-30,30.9
65027,Norway,NOR,2019-12-31,31.11
65028,Norway,NOR,2020-01-01,29.51
65029,Norway,NOR,2020-01-02,29.43
65030,Norway,NOR,2020-01-03,26.9
65031,Norway,NOR,2020-01-04,27.38
65032,Norway,NOR,2020-01-05,30.09
65033,Norway,NOR,2020-01-06,30.12
65034,Norway,NOR,2020-01-07,29.06
65035,Norway,NOR,2020-01-08,26.05
65036,Norway,NOR,2020-01-09,26.87
65037,Norway,NOR,2020-01-10,27.49
65038,Norway,NOR,2020-01-11,24.94
65039,Norway,NOR,2020-01-12,24.09
65040,Norway,NOR,2020-01-13,26.32
65041,Norway,NOR,2020-01-14,24.15
65042,Norway,NOR,2020-01-15,24.25
65043,Norway,NOR,2020-01-16,24.42
65044,Norway,NOR,2020-01-17,24.43
65045,Norway,NOR,2020-01-18,23.24
65046,Norway,NOR,2020-01-19,22.87
65047,Norway,NOR,2020-01-20,22.61
65048,Norway,NOR,2020-01-21,20.94
65049,Norway,NOR,2020-01-22,21.25
65050,Norway,NOR,2020-01-23,20.48
65051,Norway,NOR,2020-01-24,19.82
65052,Norway,NOR,2020-01-25,20.46
65053,Norway,NOR,2020-01-26,19.96
65054,Norway,NOR,2020-01-27,20.89
65055,Norway,NOR,2020-01-28,21.4
65056,Norway,NOR,2020-01-29,21.01
65057,Norway,NOR,2020-01-30,21.04
65058,Norway,NOR,2020-01-31,18.7
65059,Norway,NOR,2020-02-01,15.82
65060,Norway,NOR,2020-02-02,16.74
65061,Norway,NOR,2020-02-03,18.98
65062,Norway,NOR,2020-02-04,19.19
65063,Norway,NOR,2020-02-05,17.04
65064,Norway,NOR,2020-02-06,16.74
65065,Norway,NOR,2020-02-07,15.93
65066,Norway,NOR,2020-02-08,13.63
65067,Norway,NOR,2020-02-09,10.43
65068,Norway,NOR,2020-02-10,11.83
65069,Norway,NOR,2020-02-11,12.57
65070,Norway,NOR,2020-02-12,13.21
65071,Norway,NOR,2020-02-13,14.1
65072,Norway,NOR,2020-02-14,14.08
65073,Norway,NOR,2020-02-15,11.57
65074,Norway,NOR,2020-02-16,9.14
65075,Norway,NOR,2020-02-17,10.79
65076,Norway,NOR,2020-02-18,10.79
65077,Norway,NOR,2020-02-19,12.16
65078,Norway,NOR,2020-02-20,10.19
65079,Norway,NOR,2020-02-21,9.01
65080,Norway,NOR,2020-02-22,7.75
65081,Norway,NOR,2020-02-23,8.24
65082,Norway,NOR,2020-02-24,10.3
65083,Norway,NOR,2020-02-25,11.47
65084,Norway,NOR,2020-02-26,13.0
65085,Norway,NOR,2020-02-27,14.01
65086,Norway,NOR,2020-02-28,13.66
65087,Norway,NOR,2020-02-29,10.56
65088,Norway,NOR,2020-03-01,10.02
65089,Norway,NOR,2020-03-02,12.17
65090,Norway,NOR,2020-03-03,11.59
65091,Norway,NOR,2020-03-04,11.25
65092,Norway,NOR,2020-03-05,11.7
65093,Norway,NOR,2020-03-06,12.81
65094,Norway,NOR,2020-03-07,11.37
65095,Norway,NOR,2020-03-08,9.39
65096,Norway,NOR,2020-03-09,10.13
65097,Norway,NOR,2020-03-10,10.0
65098,Norway,NOR,2020-03-11,9.19
65099,Norway,NOR,2020-03-12,8.51
65100,Norway,NOR,2020-03-13,8.4
